(17, 192) 9 625 82
(17, 193) 9 625 82
(17, 194) 9 625 82
(17, 195) 9 625 82
(17, 196) 9 624 82
(17, 197) 9 624 82
(17, 198) 9 624 82
(17, 199) 9 624 82
(17, 200) 9 624 82
(17, 201) 10 695 92
(17, 202) 10 695 92
(17, 203) 10 695 92
(17, 204) 10 695 92
(17, 205) 10 695 92
(17, 206) 10 694 92
(17, 207) 10 694 92
(17, 208) 10 694 92
(17, 209) 10 694 92
(17, 210) 10 694 92
(17, 211) 10 693 91
(17, 212) 10 693 91
(17, 213) 10 693 91
(17, 214) 10 693 91
(17, 215) 10 693 91
(17, 216) 10 692 91
(17, 217) 10 692 91
(17, 218) 10 692 91
(17, 219) 10 692 91
(17, 220) 10 692 91
(17, 221) 11 763 101
(17, 222) 11 763 101
(17, 223) 11 763 101
(17, 224) 11 763 101
(17, 225) 11 763 101
(17, 226) 11 762 101
(17, 227) 11 762 101
(17, 228) 11 762 101
(17, 229) 11 762 101
(17, 230) 11 762 101
(17, 231) 11 761 100
(17, 232) 11 761 100
(17, 233) 11 761 100
(17, 234) 11 761 100
(17, 235) 11 761 100
(17, 236) 11 760 100
(17, 237) 11 760 100
(17, 238) 11 760 100
(17, 239) 11 760 100
(17, 240) 11 760 100
(17, 241) 12 831 110
(17, 242) 12 831 110
(17, 243) 12 831 110
(17, 244) 12 831 110
(17, 245) 12 831 110
(17, 246) 12 830 110
(17, 247) 12 830 110
(17, 248) 12 830 110
(17, 249) 12 830 110
(17, 250) 12 830 110
(17, 251) 12 829 109
(17, 252) 12 829 109
(17, 253) 12 829 109
(17, 254) 12 829 109
(17, 255) 12 829 109
(17, 256) 12 828 109
(17, 257) 12 828 109
(17, 258) 12 828 109
(17, 259) 12 828 109
(17, 260) 12 828 109
(17, 261) 13 899 119
(17, 262) 13 899 119
(17, 263) 13 899 119
(17, 264) 13 899 119
(17, 265) 13 899 119
(17, 266) 13 898 119
(17, 267) 13 898 119
(17, 268) 13 898 119
(17, 269) 13 898 119
(17, 270) 13 898 119
(17, 271) 13 897 118
(17, 272) 13 897 118
(17, 273) 13 897 118
(17, 274) 13 897 118
(17, 275) 13 897 118
(17, 276) 13 896 118
(17, 277) 13 896 118
(17, 278) 13 896 118
(17, 279) 13 896 118
(17, 280) 13 896 118
(17, 281) 14 967 128
(17, 282) 14 967 128
(17, 283) 14 967 128
(17, 284) 14 967 128
(17, 285) 14 967 128
(17, 286) 14 966 128
(17, 287) 14 966 128
(17, 288) 14 966 128
(17, 289) 14 966 128
(17, 290) 14 966 128
(17, 291) 14 965 127
(17, 292) 14 965 127
(17, 293) 14 965 127
(17, 294) 14 965 127
(17, 295) 14 965 127
(17, 296) 14 964 127
(17, 297) 14 964 127
(17, 298) 14 964 127
(17, 299) 14 964 127
(17, 300) 14 964 127
(17, 301) 15 1035 137
(17, 302) 15 1035 137
(17, 303) 15 1035 137
(17, 304) 15 1035 137
(17, 305) 15 1035 137
(17, 306) 15 1034 137
(17, 307) 15 1034 137
(17, 308) 15 1034 137
(17, 309) 15 1034 137
(17, 310) 15 1034 137
(17, 311) 15 1033 136
(17, 312) 15 1033 136
(17, 313) 15 1033 136
(17, 314) 15 1033 136
(17, 315) 15 1033 136
(17, 316) 15 1032 136
(17, 317) 15 1032 136
(17, 318) 15 1032 136
(17, 319) 15 1032 136
(17, 320) 15 1032 136
(17, 321) 16 1103 146
(17, 322) 16 1103 146
(17, 323) 16 1103 146
(17, 324) 16 1103 146
(17, 325) 16 1103 146
(17, 326) 16 1102 146
(17, 327) 16 1102 146
(17, 328) 16 1102 146
(17, 329) 16 1102 146
(17, 330) 16 1102 146
(17, 331) 16 1101 145
(17, 332) 16 1101 145
(17, 333) 16 1101 145
(17, 334) 16 1101 145
(17, 335) 16 1101 145
(17, 336) 16 1100 145
(17, 337) 16 1100 145
(17, 338) 16 1100 145
(17, 339) 16 1100 145
(17, 340) 16 1100 145
(17, 341) 17 1171 155
(17, 342) 17 1171 155
(17, 343) 17 1171 155
(17, 344) 17 1171 155
(17, 345) 17 1171 155
(17, 346) 17 1170 155
(17, 347) 17 1170 155
(17, 348) 17 1170 155
(17, 349) 17 1170 155
(17, 350) 17 1170 155
(17, 351) 17 1169 154
(17, 352) 17 1169 154
(17, 353) 17 1169 154
(17, 354) 17 1169 154
(17, 355) 17 1169 154
(17, 356) 17 1168 154
(17, 357) 17 1168 154
(17, 358) 17 1168 154
(17, 359) 17 1168 154
(17, 360) 17 1168 154
(18, 1) 0 15 2
(18, 2) 0 15 2
(18, 3) 0 15 2
(18, 4) 0 15 2
(18, 5) 0 15 2
(18, 6) 0 14 2
(18, 7) 0 14 2
(18, 8) 0 14 2
(18, 9) 0 14 2
(18, 10) 0 14 2
(18, 11) 0 13 1
(18, 12) 0 13 1
(18, 13) 0 13 1
(18, 14) 0 13 1
(18, 15) 0 13 1
(18, 16) 0 12 1
(18, 17) 0 12 1
(18, 18) 0 12 1
(18, 19) 0 12 1
(18, 20) 0 12 1
(18, 21) 1 83 11
(18, 22) 1 83 11
(18, 23) 1 83 11
(18, 24) 1 83 11
(18, 25) 1 83 11
(18, 26) 1 82 11
(18, 27) 1 82 11
(18, 28) 1 82 11
(18, 29) 1 82 11
(18, 30) 1 82 11
(18, 31) 1 81 10
(18, 32) 1 81 10
(18, 33) 1 81 10
(18, 34) 1 81 10
(18, 35) 1 81 10
(18, 36) 1 80 10
(18, 37) 1 80 10
(18, 38) 1 80 10
(18, 39) 1 80 10
(18, 40) 1 80 10
(18, 41) 2 151 20
(18, 42) 2 151 20
(18, 43) 2 151 20
(18, 44) 2 151 20
(18, 45) 2 151 20
(18, 46) 2 150 20
(18, 47) 2 150 20
(18, 48) 2 150 20
(18, 49) 2 150 20
(18, 50) 2 150 20
(18, 51) 2 149 19
(18, 52) 2 149 19
(18, 53) 2 149 19
(18, 54) 2 149 19
(18, 55) 2 149 19
(18, 56) 2 148 19
(18, 57) 2 148 19
(18, 58) 2 148 19
(18, 59) 2 148 19
(18, 60) 2 148 19
(18, 61) 3 219 29
(18, 62) 3 219 29
(18, 63) 3 219 29
(18, 64) 3 219 29
(18, 65) 3 219 29
(18, 66) 3 218 29
(18, 67) 3 218 29
(18, 68) 3 218 29
(18, 69) 3 218 29
(18, 70) 3 218 29
(18, 71) 3 217 28
(18, 72) 3 217 28
(18, 73) 3 217 28
(18, 74) 3 217 28
(18, 75) 3 217 28
(18, 76) 3 216 28
(18, 77) 3 216 28
(18, 78) 3 216 28
(18, 79) 3 216 28
(18, 80) 3 216 28
(18, 81) 4 287 38
(18, 82) 4 287 38
(18, 83) 4 287 38
(18, 84) 4 287 38
(18, 85) 4 287 38
(18, 86) 4 286 38
(18, 87) 4 286 38
(18, 88) 4 286 38
(18, 89) 4 286 38
(18, 90) 4 286 38
(18, 91) 4 285 37
(18, 92) 4 285 37
(18, 93) 4 285 37
(18, 94) 4 285 37
(18, 95) 4 285 37
(18, 96) 4 284 37
(18, 97) 4 284 37
(18, 98) 4 284 37
(18, 99) 4 284 37
(18, 100) 4 284 37
(18, 101) 5 355 47
(18, 102) 5 355 47
(18, 103) 5 355 47
(18, 104) 5 355 47
(18, 105) 5 355 47
(18, 106) 5 354 47
(18, 107) 5 354 47
(18, 108) 5 354 47
(18, 109) 5 354 47
(18, 110) 5 354 47
(18, 111) 5 353 46
(18, 112) 5 353 46
(18, 113) 5 353 46
(18, 114) 5 353 46
(18, 115) 5 353 46
(18, 116) 5 352 46
(18, 117) 5 352 46
(18, 118) 5 352 46
(18, 119) 5 352 46
(18, 120) 5 352 46
(18, 121) 6 423 56
(18, 122) 6 423 56
(18, 123) 6 423 56
(18, 124) 6 423 56
(18, 125) 6 423 56
(18, 126) 6 422 56
(18, 127) 6 422 56
(18, 128) 6 422 56
(18, 129) 6 422 56
(18, 130) 6 422 56
(18, 131) 6 421 55
(18, 132) 6 421 55
(18, 133) 6 421 55
(18, 134) 6 421 55
(18, 135) 6 421 55
(18, 136) 6 420 55
(18, 137) 6 420 55
(18, 138) 6 420 55
(18, 139) 6 420 55
(18, 140) 6 420 55
(18, 141) 7 491 65
(18, 142) 7 491 65
(18, 143) 7 491 65
(18, 144) 7 491 65
(18, 145) 7 491 65
(18, 146) 7 490 65
(18, 147) 7 490 65
(18, 148) 7 490 65
(18, 149) 7 490 65
(18, 150) 7 490 65
(18, 151) 7 489 64
(18, 152) 7 489 64
(18, 153) 7 489 64
(18, 154) 7 489 64
(18, 155) 7 489 64
(18, 156) 7 488 64
(18, 157) 7 488 64
(18, 158) 7 488 64
(18, 159) 7 488 64
(18, 160) 7 488 64
(18, 161) 8 559 74
(18, 162) 8 559 74
(18, 163) 8 559 74
(18, 164) 8 559 74
(18, 165) 8 559 74
(18, 166) 8 558 74
(18, 167) 8 558 74
(18, 168) 8 558 74
(18, 169) 8 558 74
(18, 170) 8 558 74
(18, 171) 8 557 73
(18, 172) 8 557 73
(18, 173) 8 557 73
(18, 174) 8 557 73
(18, 175) 8 557 73
(18, 176) 8 556 73
(18, 177) 8 556 73
(18, 178) 8 556 73
(18, 179) 8 556 73
(18, 180) 8 556 73
(18, 181) 9 627 83
(18, 182) 9 627 83
(18, 183) 9 627 83
(18, 184) 9 627 83
(18, 185) 9 627 83
(18, 186) 9 626 83
(18, 187) 9 626 83
(18, 188) 9 626 83
(18, 189) 9 626 83
(18, 190) 9 626 83
(18, 191) 9 625 82
(18, 192) 9 625 82
(18, 193) 9 625 82
(18, 194) 9 625 82
(18, 195) 9 625 82
(18, 196) 9 624 82
(18, 197) 9 624 82
(18, 198) 9 624 82
(18, 199) 9 624 82
(18, 200) 9 624 82
(18, 201) 10 695 92
(18, 202) 10 695 92
(18, 203) 10 695 92
(18, 204) 10 695 92
(18, 205) 10 695 92
(18, 206) 10 694 92
(18, 207) 10 694 92
(18, 208) 10 694 92
(18, 209) 10 694 92
(18, 210) 10 694 92
(18, 211) 10 693 91
(18, 212) 10 693 91
(18, 213) 10 693 91
(18, 214) 10 693 91
(18, 215) 10 693 91
(18, 216) 10 692 91
(18, 217) 10 692 91
(18, 218) 10 692 91
(18, 219) 10 692 91
(18, 220) 10 692 91
(18, 221) 11 763 101
(18, 222) 11 763 101
(18, 223) 11 763 101
(18, 224) 11 763 101
(18, 225) 11 763 101
(18, 226) 11 762 101
(18, 227) 11 762 101
(18, 228) 11 762 101
(18, 229) 11 762 101
(18, 230) 11 762 101
(18, 231) 11 761 100
(18, 232) 11 761 100
(18, 233) 11 761 100
(18, 234) 11 761 100
(18, 235) 11 761 100
(18, 236) 11 760 100
(18, 237) 11 760 100
(18, 238) 11 760 100
(18, 239) 11 760 100
(18, 240) 11 760 100
(18, 241) 12 831 110
(18, 242) 12 831 110
(18, 243) 12 831 110
(18, 244) 12 831 110
(18, 245) 12 831 110
(18, 246) 12 830 110
(18, 247) 12 830 110
(18, 248) 12 830 110
(18, 249) 12 830 110
(18, 250) 12 830 110
(18, 251) 12 829 109
(18, 252) 12 829 109
(18, 253) 12 829 109
(18, 254) 12 829 109
(18, 255) 12 829 109
(18, 256) 12 828 109
(18, 257) 12 828 109
(18, 258) 12 828 109
(18, 259) 12 828 109
(18, 260) 12 828 109
(18, 261) 13 899 119
(18, 262) 13 899 119
(18, 263) 13 899 119
(18, 264) 13 899 119
(18, 265) 13 899 119
(18, 266) 13 898 119
(18, 267) 13 898 119
(18, 268) 13 898 119
(18, 269) 13 898 119
(18, 270) 13 898 119
(18, 271) 13 897 118
(18, 272) 13 897 118
(18, 273) 13 897 118
(18, 274) 13 897 118
(18, 275) 13 897 118
(18, 276) 13 896 118
(18, 277) 13 896 118
(18, 278) 13 896 118
(18, 279) 13 896 118
(18, 280) 13 896 118
(18, 281) 14 967 128
(18, 282) 14 967 128
(18, 283) 14 967 128
(18, 284) 14 967 128
(18, 285) 14 967 128
(18, 286) 14 966 128
(18, 287) 14 966 128
(18, 288) 14 966 128
(18, 289) 14 966 128
(18, 290) 14 966 128
(18, 291) 14 965 127
(18, 292) 14 965 127
(18, 293) 14 965 127
(18, 294) 14 965 127
(18, 295) 14 965 127
(18, 296) 14 964 127
(18, 297) 14 964 127
(18, 298) 14 964 127
(18, 299) 14 964 127
(18, 300) 14 964 127
(18, 301) 15 1035 137
(18, 302) 15 1035 137
(18, 303) 15 1035 137
(18, 304) 15 1035 137
(18, 305) 15 1035 137
(18, 306) 15 1034 137
(18, 307) 15 1034 137
(18, 308) 15 1034 137
(18, 309) 15 1034 137
(18, 310) 15 1034 137
(18, 311) 15 1033 136
(18, 312) 15 1033 136
(18, 313) 15 1033 136
(18, 314) 15 1033 136
(18, 315) 15 1033 136
(18, 316) 15 1032 136
(18, 317) 15 1032 136
(18, 318) 15 1032 136
(18, 319) 15 1032 136
(18, 320) 15 1032 136
(18, 321) 16 1103 146
(18, 322) 16 1103 146
(18, 323) 16 1103 146
(18, 324) 16 1103 146
(18, 325) 16 1103 146
(18, 326) 16 1102 146
(18, 327) 16 1102 146
(18, 328) 16 1102 146
(18, 329) 16 1102 146
(18, 330) 16 1102 146
(18, 331) 16 1101 145
(18, 332) 16 1101 145
(18, 333) 16 1101 145
(18, 334) 16 1101 145
(18, 335) 16 1101 145
(18, 336) 16 1100 145
(18, 337) 16 1100 145
(18, 338) 16 1100 145
(18, 339) 16 1100 145
(18, 340) 16 1100 145
(18, 341) 17 1171 155
(18, 342) 17 1171 155
(18, 343) 17 1171 155
(18, 344) 17 1171 155
(18, 345) 17 1171 155
(18, 346) 17 1170 155
(18, 347) 17 1170 155
(18, 348) 17 1170 155
(18, 349) 17 1170 155
(18, 350) 17 1170 155
(18, 351) 17 1169 154
(18, 352) 17 1169 154
(18, 353) 17 1169 154
(18, 354) 17 1169 154
(18, 355) 17 1169 154
(18, 356) 17 1168 154
(18, 357) 17 1168 154
(18, 358) 17 1168 154
(18, 359) 17 1168 154
(18, 360) 17 1168 154
(19, 1) 0 15 2
(19, 2) 0 15 2
(19, 3) 0 15 2
(19, 4) 0 15 2
(19, 5) 0 15 2
(19, 6) 0 14 2
(19, 7) 0 14 2
(19, 8) 0 14 2
(19, 9) 0 14 2
(19, 10) 0 14 2
(19, 11) 0 13 1
(19, 12) 0 13 1
(19, 13) 0 13 1
(19, 14) 0 13 1
(19, 15) 0 13 1
(19, 16) 0 12 1
(19, 17) 0 12 1
(19, 18) 0 12 1
(19, 19) 0 12 1
(19, 20) 0 12 1
(19, 21) 1 83 11
(19, 22) 1 83 11
(19, 23) 1 83 11
(19, 24) 1 83 11
(19, 25) 1 83 11
(19, 26) 1 82 11
(19, 27) 1 82 11
(19, 28) 1 82 11
(19, 29) 1 82 11
(19, 30) 1 82 11
(19, 31) 1 81 10
(19, 32) 1 81 10
(19, 33) 1 81 10
(19, 34) 1 81 10
(19, 35) 1 81 10
(19, 36) 1 80 10
(19, 37) 1 80 10
(19, 38) 1 80 10
(19, 39) 1 80 10
(19, 40) 1 80 10
(19, 41) 2 151 20
(19, 42) 2 151 20
(19, 43) 2 151 20
(19, 44) 2 151 20
(19, 45) 2 151 20
(19, 46) 2 150 20
(19, 47) 2 150 20
(19, 48) 2 150 20
(19, 49) 2 150 20
(19, 50) 2 150 20
(19, 51) 2 149 19
(19, 52) 2 149 19
(19, 53) 2 149 19
(19, 54) 2 149 19
(19, 55) 2 149 19
(19, 56) 2 148 19
(19, 57) 2 148 19
(19, 58) 2 148 19
(19, 59) 2 148 19
(19, 60) 2 148 19
(19, 61) 3 219 29
(19, 62) 3 219 29
(19, 63) 3 219 29
(19, 64) 3 219 29
(19, 65) 3 219 29
(19, 66) 3 218 29
(19, 67) 3 218 29
(19, 68) 3 218 29
(19, 69) 3 218 29
(19, 70) 3 218 29
(19, 71) 3 217 28
(19, 72) 3 217 28
(19, 73) 3 217 28
(19, 74) 3 217 28
(19, 75) 3 217 28
(19, 76) 3 216 28
(19, 77) 3 216 28
(19, 78) 3 216 28
(19, 79) 3 216 28
(19, 80) 3 216 28
(19, 81) 4 287 38
(19, 82) 4 287 38
(19, 83) 4 287 38
(19, 84) 4 287 38
(19, 85) 4 287 38
(19, 86) 4 286 38
(19, 87) 4 286 38
(19, 88) 4 286 38
(19, 89) 4 286 38
(19, 90) 4 286 38
(19, 91) 4 285 37
(19, 92) 4 285 37
(19, 93) 4 285 37
(19, 94) 4 285 37
(19, 95) 4 285 37
(19, 96) 4 284 37
(19, 97) 4 284 37
(19, 98) 4 284 37
(19, 99) 4 284 37
(19, 100) 4 284 37
(19, 101) 5 355 47
(19, 102) 5 355 47
(19, 103) 5 355 47
(19, 104) 5 355 47
(19, 105) 5 355 47
(19, 106) 5 354 47
(19, 107) 5 354 47
(19, 108) 5 354 47
(19, 109) 5 354 47
(19, 110) 5 354 47
(19, 111) 5 353 46
(19, 112) 5 353 46
(19, 113) 5 353 46
(19, 114) 5 353 46
(19, 115) 5 353 46
(19, 116) 5 352 46
(19, 117) 5 352 46
(19, 118) 5 352 46
(19, 119) 5 352 46
(19, 120) 5 352 46
(19, 121) 6 423 56
(19, 122) 6 423 56
(19, 123) 6 423 56
(19, 124) 6 423 56
(19, 125) 6 423 56
(19, 126) 6 422 56
(19, 127) 6 422 56
(19, 128) 6 422 56
(19, 129) 6 422 56
(19, 130) 6 422 56
(19, 131) 6 421 55
(19, 132) 6 421 55
(19, 133) 6 421 55
(19, 134) 6 421 55
(19, 135) 6 421 55
(19, 136) 6 420 55
(19, 137) 6 420 55
(19, 138) 6 420 55
(19, 139) 6 420 55
(19, 140) 6 420 55
(19, 141) 7 491 65
(19, 142) 7 491 65
(19, 143) 7 491 65
(19, 144) 7 491 65
(19, 145) 7 491 65
(19, 146) 7 490 65
(19, 147) 7 490 65
(19, 148) 7 490 65
(19, 149) 7 490 65
(19, 150) 7 490 65
(19, 151) 7 489 64
(19, 152) 7 489 64
(19, 153) 7 489 64
(19, 154) 7 489 64
(19, 155) 7 489 64
(19, 156) 7 488 64
(19, 157) 7 488 64
(19, 158) 7 488 64
(19, 159) 7 488 64
(19, 160) 7 488 64
(19, 161) 8 559 74
(19, 162) 8 559 74
(19, 163) 8 559 74
(19, 164) 8 559 74
(19, 165) 8 559 74
(19, 166) 8 558 74
(19, 167) 8 558 74
(19, 168) 8 558 74
(19, 169) 8 558 74
(19, 170) 8 558 74
(19, 171) 8 557 73
(19, 172) 8 557 73
(19, 173) 8 557 73
(19, 174) 8 557 73
(19, 175) 8 557 73
(19, 176) 8 556 73
(19, 177) 8 556 73
(19, 178) 8 556 73
(19, 179) 8 556 73
(19, 180) 8 556 73
(19, 181) 9 627 83
(19, 182) 9 627 83
(19, 183) 9 627 83
(19, 184) 9 627 83
(19, 185) 9 627 83
(19, 186) 9 626 83
(19, 187) 9 626 83
(19, 188) 9 626 83
(19, 189) 9 626 83
(19, 190) 9 626 83
(19, 191) 9 625 82
(19, 192) 9 625 82
(19, 193) 9 625 82
(19, 194) 9 625 82
(19, 195) 9 625 82
(19, 196) 9 624 82
(19, 197) 9 624 82
(19, 198) 9 624 82
(19, 199) 9 624 82
(19, 200) 9 624 82
(19, 201) 10 695 92
(19, 202) 10 695 92
(19, 203) 10 695 92
(19, 204) 10 695 92
(19, 205) 10 695 92
(19, 206) 10 694 92
(19, 207) 10 694 92
(19, 208) 10 694 92
(19, 209) 10 694 92
(19, 210) 10 694 92
(19, 211) 10 693 91
(19, 212) 10 693 91
(19, 213) 10 693 91
(19, 214) 10 693 91
(19, 215) 10 693 91
(19, 216) 10 692 91
(19, 217) 10 692 91
(19, 218) 10 692 91
(19, 219) 10 692 91
(19, 220) 10 692 91
(19, 221) 11 763 101
(19, 222) 11 763 101
(19, 223) 11 763 101
(19, 224) 11 763 101
(19, 225) 11 763 101
(19, 226) 11 762 101
(19, 227) 11 762 101
(19, 228) 11 762 101
(19, 229) 11 762 101
(19, 230) 11 762 101
(19, 231) 11 761 100
(19, 232) 11 761 100
(19, 233) 11 761 100
(19, 234) 11 761 100
(19, 235) 11 761 100
(19, 236) 11 760 100
(19, 237) 11 760 100
(19, 238) 11 760 100
(19, 239) 11 760 100
(19, 240) 11 760 100
(19, 241) 12 831 110
(19, 242) 12 831 110
(19, 243) 12 831 110
(19, 244) 12 831 110
(19, 245) 12 831 110
(19, 246) 12 830 110
(19, 247) 12 830 110
(19, 248) 12 830 110
(19, 249) 12 830 110
(19, 250) 12 830 110
(19, 251) 12 829 109
(19, 252) 12 829 109
(19, 253) 12 829 109
(19, 254) 12 829 109
(19, 255) 12 829 109
(19, 256) 12 828 109
(19, 257) 12 828 109
(19, 258) 12 828 109
(19, 259) 12 828 109
(19, 260) 12 828 109
(19, 261) 13 899 119
(19, 262) 13 899 119
(19, 263) 13 899 119
(19, 264) 13 899 119
(19, 265) 13 899 119
(19, 266) 13 898 119
(19, 267) 13 898 119
(19, 268) 13 898 119
(19, 269) 13 898 119
(19, 270) 13 898 119
(19, 271) 13 897 118
(19, 272) 13 897 118
(19, 273) 13 897 118
(19, 274) 13 897 118
(19, 275) 13 897 118
(19, 276) 13 896 118
(19, 277) 13 896 118
(19, 278) 13 896 118
(19, 279) 13 896 118
(19, 280) 13 896 118
(19, 281) 14 967 128
(19, 282) 14 967 128
(19, 283) 14 967 128
(19, 284) 14 967 128
(19, 285) 14 967 128
(19, 286) 14 966 128
(19, 287) 14 966 128
(19, 288) 14 966 128
(19, 289) 14 966 128
(19, 290) 14 966 128
(19, 291) 14 965 127
(19, 292) 14 965 127
(19, 293) 14 965 127
(19, 294) 14 965 127
(19, 295) 14 965 127
(19, 296) 14 964 127
(19, 297) 14 964 127
(19, 298) 14 964 127
(19, 299) 14 964 127
(19, 300) 14 964 127
(19, 301) 15 1035 137
(19, 302) 15 1035 137
(19, 303) 15 1035 137
(19, 304) 15 1035 137
(19, 305) 15 1035 137
(19, 306) 15 1034 137
(19, 307) 15 1034 137
(19, 308) 15 1034 137
(19, 309) 15 1034 137
(19, 310) 15 1034 137
(19, 311) 15 1033 136
(19, 312) 15 1033 136
(19, 313) 15 1033 136
(19, 314) 15 1033 136
(19, 315) 15 1033 136
(19, 316) 15 1032 136
(19, 317) 15 1032 136
(19, 318) 15 1032 136
(19, 319) 15 1032 136
(19, 320) 15 1032 136
(19, 321) 16 1103 146
(19, 322) 16 1103 146
(19, 323) 16 1103 146
(19, 324) 16 1103 146
(19, 325) 16 1103 146
(19, 326) 16 1102 146
(19, 327) 16 1102 146
(19, 328) 16 1102 146
(19, 329) 16 1102 146
(19, 330) 16 1102 146
(19, 331) 16 1101 145
(19, 332) 16 1101 145
(19, 333) 16 1101 145
(19, 334) 16 1101 145
(19, 335) 16 1101 145
(19, 336) 16 1100 145
(19, 337) 16 1100 145
(19, 338) 16 1100 145
(19, 339) 16 1100 145
(19, 340) 16 1100 145
(19, 341) 17 1171 155
(19, 342) 17 1171 155
(19, 343) 17 1171 155
(19, 344) 17 1171 155
(19, 345) 17 1171 155
(19, 346) 17 1170 155
(19, 347) 17 1170 155
(19, 348) 17 1170 155
(19, 349) 17 1170 155
(19, 350) 17 1170 155
(19, 351) 17 1169 154
(19, 352) 17 1169 154
(19, 353) 17 1169 154
(19, 354) 17 1169 154
(19, 355) 17 1169 154
(19, 356) 17 1168 154
(19, 357) 17 1168 154
(19, 358) 17 1168 154
(19, 359) 17 1168 154
(19, 360) 17 1168 154
(20, 1) 0 15 2
(20, 2) 0 15 2
(20, 3) 0 15 2
(20, 4) 0 15 2
(20, 5) 0 15 2
(20, 6) 0 14 2
(20, 7) 0 14 2
(20, 8) 0 14 2
(20, 9) 0 14 2
(20, 10) 0 14 2
(20, 11) 0 13 1
(20, 12) 0 13 1
(20, 13) 0 13 1
(20, 14) 0 13 1
(20, 15) 0 13 1
(20, 16) 0 12 1
(20, 17) 0 12 1
(20, 18) 0 12 1
(20, 19) 0 12 1
(20, 20) 0 12 1
(20, 21) 1 83 11
(20, 22) 1 83 11
(20, 23) 1 83 11
(20, 24) 1 83 11
(20, 25) 1 83 11
(20, 26) 1 82 11
(20, 27) 1 82 11
(20, 28) 1 82 11
(20, 29) 1 82 11
(20, 30) 1 82 11
(20, 31) 1 81 10
(20, 32) 1 81 10
(20, 33) 1 81 10
(20, 34) 1 81 10
(20, 35) 1 81 10
(20, 36) 1 80 10
(20, 37) 1 80 10
(20, 38) 1 80 10
(20, 39) 1 80 10
(20, 40) 1 80 10
(20, 41) 2 151 20
(20, 42) 2 151 20
(20, 43) 2 151 20
(20, 44) 2 151 20
(20, 45) 2 151 20
(20, 46) 2 150 20
(20, 47) 2 150 20
(20, 48) 2 150 20
(20, 49) 2 150 20
(20, 50) 2 150 20
(20, 51) 2 149 19
(20, 52) 2 149 19
(20, 53) 2 149 19
(20, 54) 2 149 19
(20, 55) 2 149 19
(20, 56) 2 148 19
(20, 57) 2 148 19
(20, 58) 2 148 19
(20, 59) 2 148 19
(20, 60) 2 148 19
(20, 61) 3 219 29
(20, 62) 3 219 29
(20, 63) 3 219 29
(20, 64) 3 219 29
(20, 65) 3 219 29
(20, 66) 3 218 29
(20, 67) 3 218 29
(20, 68) 3 218 29
(20, 69) 3 218 29
(20, 70) 3 218 29
(20, 71) 3 217 28
(20, 72) 3 217 28
(20, 73) 3 217 28
(20, 74) 3 217 28
(20, 75) 3 217 28
(20, 76) 3 216 28
(20, 77) 3 216 28
(20, 78) 3 216 28
(20, 79) 3 216 28
(20, 80) 3 216 28
(20, 81) 4 287 38
(20, 82) 4 287 38
(20, 83) 4 287 38
(20, 84) 4 287 38
(20, 85) 4 287 38
(20, 86) 4 286 38
(20, 87) 4 286 38
(20, 88) 4 286 38
(20, 89) 4 286 38
(20, 90) 4 286 38
(20, 91) 4 285 37
(20, 92) 4 285 37
(20, 93) 4 285 37
(20, 94) 4 285 37
(20, 95) 4 285 37
(20, 96) 4 284 37
(20, 97) 4 284 37
(20, 98) 4 284 37
(20, 99) 4 284 37
(20, 100) 4 284 37
(20, 101) 5 355 47
(20, 102) 5 355 47
(20, 103) 5 355 47
(20, 104) 5 355 47
(20, 105) 5 355 47
(20, 106) 5 354 47
(20, 107) 5 354 47
(20, 108) 5 354 47
(20, 109) 5 354 47
(20, 110) 5 354 47
(20, 111) 5 353 46
(20, 112) 5 353 46
(20, 113) 5 353 46
(20, 114) 5 353 46
(20, 115) 5 353 46
(20, 116) 5 352 46
(20, 117) 5 352 46
(20, 118) 5 352 46
(20, 119) 5 352 46
(20, 120) 5 352 46
(20, 121) 6 423 56
(20, 122) 6 423 56
(20, 123) 6 423 56
(20, 124) 6 423 56
(20, 125) 6 423 56
(20, 126) 6 422 56
(20, 127) 6 422 56
(20, 128) 6 422 56
(20, 129) 6 422 56
(20, 130) 6 422 56
(20, 131) 6 421 55
(20, 132) 6 421 55
(20, 133) 6 421 55
(20, 134) 6 421 55
(20, 135) 6 421 55
(20, 136) 6 420 55
(20, 137) 6 420 55
(20, 138) 6 420 55
(20, 139) 6 420 55
(20, 140) 6 420 55
(20, 141) 7 491 65
(20, 142) 7 491 65
(20, 143) 7 491 65
(20, 144) 7 491 65
(20, 145) 7 491 65
(20, 146) 7 490 65
(20, 147) 7 490 65
(20, 148) 7 490 65
(20, 149) 7 490 65
(20, 150) 7 490 65
(20, 151) 7 489 64
(20, 152) 7 489 64
(20, 153) 7 489 64
(20, 154) 7 489 64
(20, 155) 7 489 64
(20, 156) 7 488 64
(20, 157) 7 488 64
(20, 158) 7 488 64
(20, 159) 7 488 64
(20, 160) 7 488 64
(20, 161) 8 559 74
(20, 162) 8 559 74
(20, 163) 8 559 74
(20, 164) 8 559 74
(20, 165) 8 559 74
(20, 166) 8 558 74
(20, 167) 8 558 74
(20, 168) 8 558 74
(20, 169) 8 558 74
(20, 170) 8 558 74
(20, 171) 8 557 73
(20, 172) 8 557 73
(20, 173) 8 557 73
(20, 174) 8 557 73
